Distrito Geografico,Nombre Escuela,Tipo de Proyecto,Descripción del Proyecto,Fase del Proyecto,Estado del Proyecto,Presupuesto del Proyecto,Presupuesto Final Estimado,Cantidad Real Gastada,Duración Proyectada,Duración Real,Retraso,Desviación Presupuestaria
19,P.S. 190 - BROOKLYN,SCA CIP,IPDVS INSTALLATION,Design,Complete,23248,5696.0,5696.0,182.0,175.0,-7.0,-75.5
19,P.S. 202 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / FLOOD ELIMINATION / WINDOWS,Scope,Complete,257257,313904.0,304123.0,177.0,101.0,-76.0,18.22
19,P.S. 202 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / FLOOD ELIMINATION / WINDOWS,Design,Complete,1286286,406613.0,406613.0,250.0,196.0,-54.0,-68.39
19,P.S. 213 - BROOKLYN,SCA CIP,EXTERIOR MASONRY,Scope,Complete,28328,94277.0,74538.0,141.0,594.0,453.0,163.12
19,P.S. 213 - BROOKLYN,SCA CIP,EXTERIOR MASONRY,Design,Complete,141640,213461.0,193056.0,154.0,270.0,116.0,36.3
19,P.S. 213 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,4395,4630.0,4630.0,120.0,8.0,-112.0,5.35
19,P.S. 213 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,19776,18521.0,18521.0,180.0,82.0,-98.0,-6.35
19,P.S. 214 - BROOKLYN,SCA CIP,AUDITORIUM SEATING / FULL PROGRAM ACCESSIBILITY / LOW VOLTAGE ELECTRICAL SYSTEMS,Scope,Complete,154000,157200.0,157200.0,209.0,282.0,73.0,2.08
19,P.S. 214 - BROOKLYN,SCA CIP,AUDITORIUM SEATING / FULL PROGRAM ACCESSIBILITY / LOW VOLTAGE ELECTRICAL SYSTEMS,Design,Complete,770000,721250.0,721070.0,168.0,838.0,670.0,-6.35
19,I.S. 218 - BROOKLYN,SCA CIP,EXTERIOR MASONRY,Scope,Complete,12668,25452.0,25061.0,141.0,74.0,-67.0,97.83
19,I.S. 218 - BROOKLYN,SCA CIP,EXTERIOR MASONRY,Design,Complete,57008,39295.0,36540.0,156.0,135.0,-21.0,-35.9
19,P.S. 224 - BROOKLYN,SCA CIP,EXTERIOR MASONRY / PARAPETS / FLOOD ELIMINATION / ROOFS / AIR CONDENSING UNIT,Scope,Complete,112240,261298.0,260119.0,138.0,817.0,679.0,131.75
19,P.S. 224 - BROOKLYN,SCA CIP,EXTERIOR MASONRY / PARAPETS / FLOOD ELIMINATION / ROOFS / AIR CONDENSING UNIT,Design,Complete,561200,686351.0,490688.0,159.0,953.0,794.0,-12.56
19,P.S. 224 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,7639,4973.0,4973.0,120.0,5.0,-115.0,-34.9
19,P.S. 224 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,34375,19894.0,19894.0,177.0,86.0,-91.0,-42.13
19,P.S. 273 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY,Scope,Complete,104244,170619.0,170619.0,143.0,131.0,-12.0,63.67
19,P.S. 273 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY,Design,Complete,521220,489955.0,395148.0,167.0,287.0,120.0,-24.19
19,P.S. 273 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,4155,1430.0,1430.0,121.0,4.0,-117.0,-65.58
19,P.S. 273 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,18697,5719.0,5719.0,180.0,145.0,-35.0,-69.41
19,I.S. 292 - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,Scope,Complete,54000,146024.0,146024.0,138.0,136.0,-2.0,170.41
19,I.S. 292 - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,Design,Complete,270000,276921.0,271106.0,155.0,167.0,12.0,0.41
19,LIBERTY AVENUE MIDDLE SCHOOL,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM SYSTEM REPLACEMENT,Scope,Complete,69582,92418.0,85060.0,135.0,146.0,11.0,22.24
19,LIBERTY AVENUE MIDDLE SCHOOL,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM SYSTEM REPLACEMENT,Design,Complete,347914,198282.0,102106.0,170.0,435.0,265.0,-70.65
19,LIBERTY AVENUE MIDDLE SCHOOL,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Scope,Complete,11700,19375.0,19375.0,122.0,124.0,2.0,65.6
19,LIBERTY AVENUE MIDDLE SCHOOL,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Design,Complete,52650,84361.0,68306.0,152.0,180.0,28.0,29.74
19,VISTA ACADEMY - BROOKLYN,SCA CIP RESOA,FY20 RESO A PATH OF TRAVEL SCIENCE LAB UPGRADES / FY20 RESO A SCIENCE LAB UPGRADES,Design,Complete,57000,89411.0,66471.0,78.0,121.0,43.0,16.62
19,P.S. 306 - BROOKLYN,SCA CIP,ROOFS / WINDOWS / EXTERIOR MASONRY / SITE WORK,Scope,Complete,140809,214285.0,180017.0,179.0,113.0,-66.0,27.84
19,P.S. 306 - BROOKLYN,SCA CIP,ROOFS / WINDOWS / EXTERIOR MASONRY / SITE WORK,Design,Complete,702158,474528.0,474528.0,258.0,204.0,-54.0,-32.42
19,P.S. 306 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,4992,1407.0,1407.0,121.0,7.0,-114.0,-71.81
19,P.S. 306 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,22464,5626.0,5626.0,180.0,140.0,-40.0,-74.96
19,P.S. 328 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,4249,1215.0,1215.0,121.0,14.0,-107.0,-71.41
19,P.S. 328 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,19122,4859.0,4859.0,180.0,133.0,-47.0,-74.59
19,P.S. 345 - BROOKLYN,SCA CIP,WATER INFILTRATION / EXTERIOR MASONRY / WINDOWS,Scope,Complete,84019,104874.0,104874.0,121.0,150.0,29.0,24.82
19,P.S. 345 - BROOKLYN,SCA CIP,WATER INFILTRATION / EXTERIOR MASONRY / WINDOWS,Design,Complete,380332,278763.0,278763.0,83.0,266.0,183.0,-26.71
19,P.S. 346 - BROOKLYN,SCA CIP,PARAPETS / EXTERIOR MASONRY,Scope,Complete,128939,108064.0,108064.0,135.0,251.0,116.0,-16.19
19,P.S. 346 - BROOKLYN,SCA CIP,PARAPETS / EXTERIOR MASONRY,Design,Complete,635011,395830.0,395830.0,156.0,185.0,29.0,-37.67
19,P.S. 346 - BROOKLYN,SCA CIP,IPDVS INSTALLATION,Scope,Complete,5074,1371.0,1371.0,126.0,32.0,-94.0,-72.98
19,P.S. 346 - BROOKLYN,SCA CIP,IPDVS INSTALLATION,Design,Complete,22833,5485.0,5485.0,181.0,57.0,-124.0,-75.98
19,I.S. 452,SCA CIP RESOA,FY23 RESO A LIBRARY UPGRADE / PATH OF TRAVEL RESO A LIBRARY UPGRADE,Design,Complete,60000,71996.0,59451.0,128.0,78.0,-50.0,-0.92
19,BROOKLYN LAB SCHOOL - BROOKLYN,SCA CIP,ENY IPDVS CAMERA INSTALLATION,Scope,Complete,6362,30398.0,30398.0,119.0,122.0,3.0,377.81
19,BROOKLYN LAB SCHOOL - BROOKLYN,SCA CIP,ENY IPDVS CAMERA INSTALLATION,Design,Complete,23326,17831.0,11739.0,181.0,181.0,0.0,-49.67
19,THE URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTHCARE,SCA CIP,ACCESSIBLE RAMP / ELECTRIFICATION/HEAT PUMP SYSTEMS / LOW VOLTAGE ELECTRICAL SYSTEMS / ELECTRICAL SERVICE UPGRADE,Scope,Complete,1229210,965934.0,940179.0,147.0,214.0,67.0,-23.51
19,THE URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTHCARE,SCA CIP,ACCESSIBLE RAMP / ELECTRIFICATION/HEAT PUMP SYSTEMS / LOW VOLTAGE ELECTRICAL SYSTEMS / ELECTRICAL SERVICE UPGRADE,Design,Complete,6146050,408567.0,202852.0,223.0,221.0,-2.0,-96.7
19,PERFORMING ARTS AND TECH. HS - K,SCA CIP,ROOFS / WINDOWS / PARAPETS / FLOOD ELIMINATION / EXTERIOR MASONRY / ANSUL SYSTEMS / FIRE ALARM SYSTEM,Scope,Complete,670392,389157.0,359636.0,181.0,135.0,-46.0,-46.35
19,PERFORMING ARTS AND TECH. HS - K,SCA CIP,ROOFS / WINDOWS / PARAPETS / FLOOD ELIMINATION / EXTERIOR MASONRY / ANSUL SYSTEMS / FIRE ALARM SYSTEM,Design,Complete,3346390,828385.0,828301.0,187.0,138.0,-49.0,-75.25
19,WORLD ACAD FOR COMMUNITY HEALTH-K,SCA CIP,SCIENCE LAB UPGRADES / PATH OF TRAVEL SCIENCE LAB UPGRADE,Scope,Complete,16893,338976.0,22217.0,223.0,174.0,-49.0,31.52
19,WORLD ACAD FOR COMMUNITY HEALTH-K,SCA CIP,SCIENCE LAB UPGRADES / PATH OF TRAVEL SCIENCE LAB UPGRADE,Design,Complete,83405,117015.0,72988.0,136.0,147.0,11.0,-12.49
19,HIGH SCHOOL FOR CIVIL RIGHTS - K,SCA CIP,FIELD HOUSE / ATHLETIC FIELD,Scope,Complete,549000,703978.0,700626.0,211.0,230.0,19.0,27.62
19,HIGH SCHOOL FOR CIVIL RIGHTS - K,SCA CIP,FIELD HOUSE / ATHLETIC FIELD,Design,Complete,2745000,1708694.0,1154133.0,198.0,198.0,0.0,-57.96
19,HIGH SCHOOL FOR CIVIL RIGHTS - K,SCA CIP,EARLY DEMO PACKAGE,Design,Complete,96262,86865.0,10658.0,127.0,166.0,39.0,-88.93
19,E NY VOC HS OF TRANSIT TECH.-K,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,Scope,Complete,282728,351779.0,350973.0,180.0,148.0,-32.0,24.14
19,E NY VOC HS OF TRANSIT TECH.-K,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,Design,Complete,1405112,743393.0,743393.0,224.0,240.0,16.0,-47.09
19,WILLIAM MAXWELL VOC HS - K,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Scope,Complete,15100,21756.0,21756.0,122.0,117.0,-5.0,44.08
19,WILLIAM MAXWELL VOC HS - K,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Design,Complete,75500,81902.0,71393.0,153.0,183.0,30.0,-5.44
19,P.S. 149 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,48184,44140.0,44140.0,141.0,115.0,-26.0,-8.39
19,P.S. 149 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,183794,135312.0,135226.0,153.0,89.0,-64.0,-26.43
19,K036 SPED - BROOKLYN,SCA CIP,ELEVATOR MODERNIZATION / FIRE ALARM SYSTEM REPLACEMENT / ELECTRICAL SYSTEMS,Scope,Complete,53682,69479.0,69477.0,94.0,268.0,174.0,29.42
19,K036 SPED - BROOKLYN,SCA CIP,ELEVATOR MODERNIZATION / FIRE ALARM SYSTEM REPLACEMENT / ELECTRICAL SYSTEMS,Design,Complete,250136,531157.0,171626.0,189.0,259.0,70.0,-31.39
19,K036 SPED - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,3697,3217.0,3217.0,123.0,15.0,-108.0,-12.98
19,K036 SPED - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,16638,12866.0,12866.0,178.0,120.0,-58.0,-22.67
19,URBAN STRATEGIES DAY CARE CENTER SITE 1,SCA CIP,ACS EARLY LEARN LEASE IMPROVEMENT,Scope,Complete,12644,25329.0,17555.0,91.0,116.0,25.0,38.84
20,P.S. 48 - BROOKLYN,SCA CIP,PLAYGROUNDS / PATH OF TRAVEL PLAYGROUND UPGRADE,Scope,Complete,17354,80447.0,80447.0,91.0,65.0,-26.0,363.56
20,P.S. 48 - BROOKLYN,SCA CIP,PLAYGROUNDS / PATH OF TRAVEL PLAYGROUND UPGRADE,Design,Complete,85416,169187.0,163817.0,140.0,140.0,0.0,91.79
20,P.S. @ 280 SENATOR STREET - BROOKLYN,SCA Capacity,NEW SCHOOL,Scope,Complete,1189920,907422.0,788469.0,194.0,197.0,3.0,-33.74
20,P.S. @ 280 SENATOR STREET - BROOKLYN,SCA Capacity,NEW SCHOOL,Design,Complete,5354640,2539707.0,1638277.0,165.0,205.0,40.0,-69.4
20,I.S. 62 - BROOKLYN,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Scope,Complete,111330,100483.0,100483.0,154.0,97.0,-57.0,-9.74
20,I.S. 62 - BROOKLYN,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Design,Complete,445320,464738.0,460208.0,152.0,130.0,-22.0,3.34
20,I.S. 62 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY / FLOOD ELIMINATION,Scope,Complete,218830,250669.0,248988.0,177.0,109.0,-68.0,13.78
20,I.S. 62 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY / FLOOD ELIMINATION,Design,Complete,1094151,491760.0,491760.0,258.0,212.0,-46.0,-55.06
20,P.S. 69 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,2934,2040.0,2040.0,122.0,34.0,-88.0,-30.47
20,P.S. 69 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,13205,8158.0,8158.0,179.0,174.0,-5.0,-38.22
20,P.S. 69 - BROOKLYN,SCA CIP RESOA,FY22 RESO A PLAYGROUND UPGRADE,Design,Complete,48384,56685.0,45874.0,137.0,178.0,41.0,-5.19
20,P.S. 69 - BROOKLYN,SCA CIP RESOA,FY24 RESO A AUDITORIUM UPGRADE,Design,Complete,75000,34883.0,2337.0,154.0,135.0,-19.0,-96.88
20,I.S. @ 6315 14 AVENUE - BROOKLYN,SCA Capacity,NEW SCHOOL,Scope,Complete,1274220,720341.0,720280.0,164.0,163.0,-1.0,-43.47
20,I.S. @ 6315 14 AVENUE - BROOKLYN,SCA Capacity,NEW SCHOOL,Design,Complete,5733990,1074092.0,893559.0,230.0,383.0,153.0,-84.42
20,I.S. @ 6315 14 AVENUE - BROOKLYN,SCA CIP,DEMOLITION,Design,Complete,363300,181747.0,177680.0,160.0,264.0,104.0,-51.09
20,P.S. 102 - BROOKLYN,SCA CIP,FLOOD ELIMINATION,Scope,Complete,31559,128346.0,119366.0,141.0,194.0,53.0,278.23
20,P.S. 102 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,4429,3370.0,3370.0,123.0,22.0,-101.0,-23.91
20,P.S. 102 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,19929,13481.0,13481.0,180.0,159.0,-21.0,-32.35
20,P.S. 102 - BROOKLYN,SCA CIP RESOA,FY19 RESO A AUDITORIUM UPGRADE / PATH OF TRAVEL RESO A AUDITORIUM UPGRADE,Design,Complete,41257,239176.0,236141.0,58.0,43.0,-15.0,472.37
20,P.S. 102 - BROOKLYN,SCA CIP RESOA,FY19 RESO A AUDITORIUM UPGRADE / PATH OF TRAVEL RESO A AUDITORIUM UPGRADE,Construction,Complete,605104,561212.0,401336.0,269.0,1087.0,818.0,-33.67
20,P.S. 102 - BROOKLYN,SCA CIP RESOA,FY19 RESO A AUDITORIUM UPGRADE / PATH OF TRAVEL RESO A AUDITORIUM UPGRADE,"CM,F&E",Complete,41257,96186.0,91804.0,269.0,1087.0,818.0,122.52
20,P.S. 104 - BROOKLYN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / COVID VENTILATION / COVID LOW VOLTAGE ELECTRICAL SYSTEMS / FLOOD ELIMINATION,Scope,Complete,239660,239958.0,239552.0,2498.0,2400.0,-98.0,-0.05
20,P.S. 104 - BROOKLYN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / COVID VENTILATION / COVID LOW VOLTAGE ELECTRICAL SYSTEMS / FLOOD ELIMINATION,Design,Complete,1198300,853628.0,625470.0,154.0,19.0,-135.0,-47.8
20,P.S. 112 - BROOKLYN,SCA CIP,WATER INFILTRATION / PARAPETS / WINDOWS / EXTERIOR MASONRY / ROOFS,Scope,Complete,105581,165197.0,163449.0,136.0,196.0,60.0,54.81
20,P.S. 112 - BROOKLYN,SCA CIP,WATER INFILTRATION / PARAPETS / WINDOWS / EXTERIOR MASONRY / ROOFS,Design,Complete,521856,418412.0,384584.0,153.0,174.0,21.0,-26.3
20,P.S. 127 - BROOKLYN,SCA CIP,EXTERIOR MASONRY / ROOFS / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / PHASE 3 VOLUNTARY ADA/ROOM CONVERSION WORK / PARAPETS / WINDOWS,Scope,Complete,262426,409386.0,409386.0,1620.0,1581.0,-39.0,56.0
20,P.S. 127 - BROOKLYN,SCA CIP,EXTERIOR MASONRY / ROOFS / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / PHASE 3 VOLUNTARY ADA/ROOM CONVERSION WORK / PARAPETS / WINDOWS,Design,Complete,1293602,1484874.0,1266334.0,224.0,159.0,-65.0,-2.11
20,P.S. 748 - BROOKLYN,SCA CIP,EXTERIOR MASONRY / PARAPETS,Scope,Complete,48516,65151.0,64117.0,137.0,134.0,-3.0,32.16
20,P.S. 748 - BROOKLYN,SCA CIP,EXTERIOR MASONRY / PARAPETS,Design,Complete,222536,126267.0,119901.0,156.0,294.0,138.0,-46.12
20,P.S. 748 - BROOKLYN,SCA CIP,PLANYC PLAYGROUND REDEVELOPMENT / PATH OF TRAVEL PLANYC PLAYGROUND REDEVELOPMENT,Scope,Complete,29171,115406.0,104262.0,516.0,503.0,-13.0,257.42
20,P.S. 748 - BROOKLYN,SCA CIP,PLANYC PLAYGROUND REDEVELOPMENT / PATH OF TRAVEL PLANYC PLAYGROUND REDEVELOPMENT,Design,Complete,118252,403105.0,402855.0,169.0,168.0,-1.0,240.67
20,P.S. 748 - BROOKLYN,SCA CIP RESOA,PATH OF TRAVEL RESO A AUDITORIUM UPGRADE,Design,Complete,4680,154.0,154.0,60.0,9.0,-51.0,-96.71
20,P.S. 748 - BROOKLYN,SCA CIP RESOA,FY23 RESO A ELECTRICAL UPGRADE,Design,Complete,30000,5476.0,5476.0,156.0,135.0,-21.0,-81.75
20,P.S. 164 - BROOKLYN,SCA CIP,COVID VENTILATION / COVID FIRE ALARM REPLACEMENT,Scope,Complete,67750,95933.0,95883.0,120.0,308.0,188.0,41.52
20,P.S. 164 - BROOKLYN,SCA CIP,COVID VENTILATION / COVID FIRE ALARM REPLACEMENT,Design,Complete,338750,354035.0,319053.0,151.0,272.0,121.0,-5.81
20,P.S. 164 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,3769,6321.0,6321.0,125.0,68.0,-57.0,67.71
20,P.S. 164 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,16961,25284.0,25284.0,181.0,104.0,-77.0,49.07
20,P.S. 176 - BROOKLYN,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,Scope,Complete,204217,260162.0,235144.0,182.0,111.0,-71.0,15.14
20,P.S. 176 - BROOKLYN,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,Design,Complete,1017869,489339.0,489339.0,261.0,176.0,-85.0,-51.93
20,P.S. 179 - BROOKLYN,SCA CIP,FLOOD ELIMINATION,Scope,Complete,23126,64572.0,64572.0,137.0,636.0,499.0,179.22
20,P.S. 179 - BROOKLYN,SCA CIP,FLOOD ELIMINATION,Design,Complete,115630,146980.0,133464.0,158.0,189.0,31.0,15.42
20,P.S. 179 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,4979,2455.0,2455.0,124.0,6.0,-118.0,-50.69
20,P.S. 180 - BROOKLYN,SCA CIP,EXTERIOR MASONRY / FULL PROGRAM ACCESSIBILITY / FLOOD ELIMINATION,Scope,Complete,233776,239594.0,231377.0,580.0,631.0,51.0,-1.03
20,P.S. 180 - BROOKLYN,SCA CIP,EXTERIOR MASONRY / FULL PROGRAM ACCESSIBILITY / FLOOD ELIMINATION,Design,Complete,1164456,663960.0,575773.0,171.0,326.0,155.0,-50.55
20,P.S. 185 - BROOKLYN,SCA CIP,FLOOD ELIMINATION / ROOFS / EXTERIOR MASONRY,Scope,Complete,61398,123584.0,123584.0,139.0,203.0,64.0,101.28
20,P.S. 185 - BROOKLYN,SCA CIP,FLOOD ELIMINATION / ROOFS / EXTERIOR MASONRY,Design,Complete,297421,322620.0,311323.0,153.0,102.0,-51.0,4.67
20,P.S. 185 - BROOKLYN,SCA CIP,CLASSROOM FLOORING / PATH OF TRAVEL CLASSROOM FLOORING,Scope,Complete,23456,28112.0,18868.0,343.0,266.0,-77.0,-19.56
20,P.S. 185 - BROOKLYN,SCA CIP,CLASSROOM FLOORING / PATH OF TRAVEL CLASSROOM FLOORING,Design,Complete,114871,60544.0,32308.0,121.0,120.0,-1.0,-71.87
20,P.S. 186 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,2597,7310.0,7310.0,120.0,38.0,-82.0,181.48
20,P.S. 186 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,11687,29243.0,29243.0,180.0,299.0,119.0,150.22
20,P.S. 192 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,3371,10076.0,10076.0,126.0,32.0,-94.0,198.9
20,P.S. 192 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,15170,40306.0,40306.0,182.0,182.0,0.0,165.7
20,P.S. 200 - BROOKLYN,SCA CIP,PARAPETS / ROOFS / EXTERIOR MASONRY,Scope,Complete,119212,111733.0,111733.0,135.0,219.0,84.0,-6.27
20,P.S. 200 - BROOKLYN,SCA CIP,PARAPETS / ROOFS / EXTERIOR MASONRY,Design,Complete,476847,506066.0,467258.0,156.0,112.0,-44.0,-2.01
20,P.S. 200 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,4375,2509.0,2509.0,124.0,6.0,-118.0,-42.65
20,I.S. 201 - BROOKLYN,SCA CIP,GYM FLOOR REPLACEMENT,Scope,Complete,18216,17588.0,2392.0,124.0,139.0,15.0,-86.87
20,I.S. 201 - BROOKLYN,SCA CIP,GYM FLOOR REPLACEMENT,Design,Complete,85010,57160.0,9568.0,139.0,176.0,37.0,-88.74
20,I.S. 201 - BROOKLYN,SCA CIP,PATH OF TRAVEL GYM FLOOR REPLACEMENT,Scope,Complete,7615,7615.0,15.0,97.0,76.0,-21.0,-99.8
20,I.S. 201 - BROOKLYN,SCA CIP,PATH OF TRAVEL GYM FLOOR REPLACEMENT,Design,Complete,22709,22709.0,59.0,124.0,140.0,16.0,-99.74
20,I.S. 201 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ROOM CONVERSION,Design,Complete,113900,199923.0,179697.0,152.0,267.0,115.0,57.77
20,P.S. 205 - BROOKLYN,SCA CIP,FIRE ALARM SYSTEM REPLACEMENT,Scope,Complete,22834,29001.0,28903.0,90.0,66.0,-24.0,26.58
20,P.S. 205 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,4223,630.0,630.0,124.0,23.0,-101.0,-85.08
20,P.S. 205 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,19003,2519.0,2519.0,181.0,75.0,-106.0,-86.74
20,I.S. 223 - BROOKLYN,SCA CIP,DAMAGED STEEL BEAM AT THE MAIN ENTRANCE #1,Scope,Complete,8724,13816.0,13816.0,120.0,140.0,20.0,58.37
20,I.S. 223 - BROOKLYN,SCA CIP,DAMAGED STEEL BEAM AT THE MAIN ENTRANCE #1,Design,Complete,31989,97809.0,71791.0,104.0,243.0,139.0,124.42
20,P.S. 229 - BROOKLYN,SCA CIP RESOA,FY23 RESO A LIBRARY UPGRADE,Design,Complete,60000,54630.0,42135.0,137.0,135.0,-2.0,-29.78
20,I.S. 259 - BROOKLYN,SCA CIP RESOA,FY23 RESO A SCIENCE LAB UPGRADE / PATH OF TRAVEL RESO A SCIENCE LAB UPGRADE,Design,Complete,66000,91198.0,21036.0,153.0,120.0,-33.0,-68.13
20,P.S. 264 - BROOKLYN,SCA CIP RESOA,FY23 RESO A AUDITORIUM UPGRADE,Design,Complete,30000,35395.0,8468.0,154.0,214.0,60.0,-71.77
20,P.S. 503 - BROOKLYN,SCA CIP,CHILLER REPLACEMENT / AHU REPLACEMENT / BMS UPGRADE,Scope,Complete,102004,94780.0,93891.0,150.0,105.0,-45.0,-7.95
20,P.S. 503 - BROOKLYN,SCA CIP,CHILLER REPLACEMENT / AHU REPLACEMENT / BMS UPGRADE,Design,Complete,501798,650002.0,351794.0,155.0,176.0,21.0,-29.89
20,I.S. @ 650 86 STREET - BROOKLYN,SCA Capacity,NEW SCHOOL,Scope,Complete,1215600,1273535.0,1245759.0,149.0,149.0,0.0,2.48
20,I.S. @ 650 86 STREET - BROOKLYN,SCA Capacity,NEW SCHOOL,Design,Complete,5470200,4719461.0,4276995.0,217.0,217.0,0.0,-21.81
20,I.S. 30 - BROOKLYN,SCA CIP RESOA,RESO A LIBRARY UPGRADE,Design,Complete,30000,34519.0,32626.0,140.0,136.0,-4.0,8.75
20,P.S. @ 8802 5 AVENUE - BROOKLYN,SCA CIP,DEMOLITION,Design,Complete,203037,87519.0,70531.0,108.0,148.0,40.0,-65.26
20,H.S. @ 425-447 OVINGTON AVENUE - BROOKLYN,SCA Capacity,NEW SCHOOL,Scope,Complete,2139680,434939.0,373411.0,147.0,147.0,0.0,-82.55
20,H.S. @ 425-447 OVINGTON AVENUE - BROOKLYN,SCA Capacity,EARLY DEMO WORK-TANK REMOVAL,Design,Complete,29708,1135.0,1135.0,34.0,34.0,0.0,-96.18
20,K000 - BROOKLYN,SCA Lease Site Improvement,LEASE / GYMATORIUM ACCESSIBILITY,Scope,Complete,235540,284437.0,284437.0,195.0,195.0,0.0,20.76
20,K000 - BROOKLYN,SCA Lease Site Improvement,LEASE / GYMATORIUM ACCESSIBILITY,Design,Complete,1059930,674759.0,533245.0,57.0,134.0,77.0,-49.69
20,TELECOM. ARTS & TECH. HS - K,SCA CIP,EXTERIOR MASONRY / ROOFS,Scope,Complete,54000,46070.0,46070.0,137.0,196.0,59.0,-14.69
20,TELECOM. ARTS & TECH. HS - K,SCA CIP,EXTERIOR MASONRY / ROOFS,Design,Complete,270000,247422.0,247422.0,153.0,483.0,330.0,-8.36
20,FORT HAMILTON HS - K,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Scope,Complete,30510,61315.0,61315.0,90.0,218.0,128.0,100.97
20,FORT HAMILTON HS - K,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Design,Complete,152550,273584.0,271097.0,183.0,477.0,294.0,77.71
20,FORT HAMILTON HS - K,SCA CIP,REPLACE 6' FIRE DOMESTIC WATER MAIN VALVES,Scope,Complete,8314,2293.0,2293.0,62.0,38.0,-24.0,-72.42
20,FORT HAMILTON HS - K,SCA CIP,REPLACE 6' FIRE DOMESTIC WATER MAIN VALVES,Design,Complete,37411,69871.0,68642.0,123.0,777.0,654.0,83.48
